"","actin","cd3","cd4","cd45","cd45ro","collageni","cytokeratin","fibulin2","lyve1","podoplanin","cd38","cd138","area","X_coord","Y_coord","InferredCellType"
"8256",2890,7444,1018,587,6073,1974,16246,2375,2882,7253,836,18508,5864,1767.06821282401,7122.15893587995,"Mixed"
"8257",3248,6526,2353,9837,3605,151,5595,2889,2332,2389,874,9712,3064,258.071475195822,7114.86749347259,"T-cells Mixed"
"8258",3069,7966,654,451,967,735,7752,4690,1903,4470,740,11081,1940,1431.19072164948,7112.05567010309,"Other"
"8259",10673,5695,1526,926,9216,2957,3884,39447,1701,560,699,6447,3121,5055.37423902595,7116.85389298302,"Mixed"
"8260",2555,8890,760,310,452,1560,6083,3039,2188,4003,708,10174,2321,2602.6867729427,7110.48470486859,"Extracellular matrix"
"8261",16336,5592,1071,290,10061,517,3735,5747,1278,381,689,6384,2360,5307.96144067797,7116.26822033898,"Myocytes"
"8262",2974,6467,2159,7321,3202,90,8553,1815,2569,6077,852,12929,2486,213.429605792438,7119.3845534996,"T-cells Mixed"
"8263",3366,7493,1381,402,6976,164,11106,2321,1948,6833,923,15416,3895,2340.92939666239,7124.94146341463,"Mixed"
"8264",11732,5226,860,343,7661,112,3600,13335,1271,295,499,5425,1516,5095.92612137203,7108.74736147757,"Mixed"
"8265",4099,7266,1809,1200,6237,538,8190,3277,3123,3939,675,13065,4685,2113.66019210245,7136.90928495197,"Other"
"8266",3279,7228,1146,354,4795,146,9172,1854,1789,5356,839,9833,2272,2292.27552816901,7119.65404929577,"Other"
"8267",1333,4994,1217,371,3968,4042,6686,12030,1407,772,639,6144,5954,6403.20607994625,7145.71313402754,"Extracellular matrix"
"8268",1486,5966,1225,1269,2172,457,4307,11351,1534,980,600,6394,4171,7219.21385758811,7129.15847518581,"Extracellular matrix"
"8269",1615,5761,1588,786,18344,417,5594,5532,1251,7123,843,6718,3048,3422.22047244094,7129.18339895013,"T-cells Mixed"
"8270",3941,5642,1323,621,8191,2350,5426,16541,1708,4427,992,7339,3371,4400.73005043014,7123.60397508158,"Extracellular matrix"
"8271",1451,8120,6539,657,6612,263,4106,12238,1507,605,8456,8434,3000,6693.34033333333,7136.38766666667,"Mixed"
"8272",1720,6853,1452,347,7566,370,32424,2507,1649,2295,991,11110,2401,8062.53644314869,7131.36942940441,"Epithelial cells"
"8273",2643,6078,1052,343,5627,222,7707,1947,2326,6756,993,9993,3314,30.7136391068196,7125.44176222088,"Other"
"8274",3185,6602,1329,15325,7679,425,7447,2059,1530,5054,586,12794,2116,3319.02457466919,7129.57844990548,"T-cells Mixed"
"8275",4443,6479,1807,503,8614,4000,9320,8093,2242,7484,756,13244,4390,7030.07585421412,7131.62141230068,"Extracellular matrix"
"8276",1665,5286,1416,1201,7014,2946,5790,3190,1295,2011,819,8646,4423,3645.98168663803,7146.80330092697,"Extracellular matrix"
"8277",2355,7411,772,456,5792,154,5885,3830,1807,4722,707,9564,4005,2396.85742821473,7133.3138576779,"Other"
"8278",3391,7622,1422,2768,4765,261,7947,3527,2988,14421,826,13960,5352,1545.15227952167,7140.28157698057,"Lymphatic vessel"
"8279",1659,7419,3775,1762,14550,3153,4789,18379,1873,1197,786,7684,3622,7489.69105466593,7135.59525124241,"Mixed"
"8280",2155,6142,1186,966,4607,1622,5661,2330,1564,8254,719,8701,4367,9149.91939546599,7145.31165559881,"Extracellular matrix"
"8281",1483,5999,1351,608,5577,3671,5439,5498,1545,2792,765,7391,5568,3713.03879310345,7147.50951867816,"Extracellular matrix"
"8282",1712,7172,1875,490,13973,738,28406,5552,1664,3198,1095,19087,1726,8007.13847045191,7137.18366164542,"Mixed"
"8283",3048,6560,1871,469,13571,2748,27918,8568,1671,3511,992,8277,2048,8122.9658203125,7151.169921875,"Mixed"
"8284",2136,6427,1552,424,4629,722,7154,2537,1618,6747,701,12506,2455,8951.29246435845,7138.40855397149,"Other"
"8285",1976,5444,1005,418,13381,3794,5274,8051,1427,1148,656,6199,3766,3776.37466808285,7139.12639405204,"Mixed"
"8286",1493,6111,2904,1063,2448,1139,7378,13400,1479,5920,961,8629,3986,6769.50827897642,7145.58404415454,"Extracellular matrix"
"8287",1879,8843,10439,1758,12571,1636,6624,4763,1848,9355,683,7601,3591,8464.48343079922,7144.39236981342,"Mixed"
"8288",1754,6534,1203,531,7915,444,6329,4579,1693,9067,1178,9525,3332,8909.80942376951,7144.95228091236,"Other"
"8289",4430,7336,885,377,4665,213,7461,2069,3343,4681,786,11561,2389,1951.61071578066,7139.11887819171,"Other"
"8290",6949,5924,1056,3794,6770,0,4210,1662,2663,439,663,6691,1337,6889.05609573672,7145.18025430067,"Other"
"8291",1680,6278,1420,551,3124,2051,7056,21431,1707,8292,781,7959,3776,8551.85990466102,7150.33183262712,"Extracellular matrix"
"8292",12656,5349,685,255,7240,419,3694,2816,1253,357,729,5690,1512,5314.65608465608,7149.00925925926,"Myocytes"
"8293",1714,9424,975,14671,6985,2950,4899,29874,1839,782,807,7246,3114,7549.91843288375,7141.73442517662,"Mixed"
"8294",1407,9763,13732,2990,20559,4798,3670,7316,1419,555,1201,5608,4264,3940.58161350844,7147.49577861163,"Mixed"
"8295",6212,5564,1239,600,10308,5372,5023,10556,1483,3473,876,6355,5002,4119.40643742503,7150.05857656937,"Extracellular matrix"
"8296",17322,5528,1187,315,4429,146,3613,3706,1297,322,802,5854,1990,5115.33115577889,7142.80050251256,"Myocytes"
"8297",3729,6499,894,402,11189,422,8133,1956,1558,5503,822,9032,2768,3349.09031791908,7160.69472543353,"Other"
"8298",19576,5868,812,324,5470,445,3892,4875,1510,334,695,6709,3667,5952.40850831743,7148.70057267521,"Myocytes"
"8299",2520,6999,1482,928,4669,449,9036,3279,4032,6357,730,10943,4745,1475.7928345627,7156.88050579557,"Other"
"8300",14059,6264,3112,2808,4819,1377,4447,16743,2006,664,600,7223,4154,6846.3784304285,7158.02648050072,"Mixed"
"8301",2412,6414,1334,1477,3817,25,6810,2437,1724,1322,645,9305,2228,302.537701974865,7145.07001795332,"Other"
"8302",2733,6781,3031,756,8605,1435,35247,14520,1811,1898,1063,11040,1126,8030.69804618117,7156.02397868561,"Mixed"
"8303",2336,7619,1584,388,4399,873,13779,3621,1827,6074,786,15562,5741,2624.36387388957,7163.93398362655,"Epithelial cells"
"8304",3257,6289,899,382,12740,160,4971,1965,1233,3690,794,6259,3863,3398.00207092933,7166.29924928812,"Other"
"8305",5091,7602,1194,474,3762,650,10697,2845,3767,11573,705,18468,3396,1659.93050647821,7152.40400471142,"Mixed"
"8306",1569,7820,3951,631,12929,2727,3854,6750,1532,416,738,5602,5414,4307.51366826745,7157.43405984485,"Extracellular matrix"
"8307",3161,5251,1567,376,7426,3496,7721,2375,1249,10892,790,8005,3135,3833.72025518341,7153.65039872408,"Extracellular matrix"
"8308",1640,6723,1384,1160,8618,3615,4946,39649,1917,696,872,7705,3599,7266.50097249236,7166.93387051959,"Extracellular matrix"
"8309",1420,11294,15711,1636,15931,7070,3861,6709,1467,868,1012,6516,4798,4010.84764485202,7164.09378907878,"Mixed"
"8310",4004,7822,972,1198,18148,163,6086,4194,1811,4161,673,9056,3738,2839.48314606742,7158.36302835741,"T-cells Mixed"
"8311",2274,5827,6395,480,7206,1447,4289,7581,1421,353,4176,7087,2039,6659.00049043649,7162.85630210888,"Mixed"
"8312",1936,6558,793,637,13887,405,6785,3394,2147,8430,823,9585,3595,8991.85146036161,7167.32712100139,"T-cells Mixed"
"8313",1505,6897,1849,382,3313,1149,8420,7128,1540,2914,770,15391,5709,7095.8232615169,7178.00367840252,"Mixed"
"8314",2615,6869,755,379,4093,83,8003,1993,1747,5919,905,9676,1683,2285.39156268568,7169.36482471777,"Other"
"8315",3272,7085,976,553,7968,802,7188,3298,1763,5371,744,16388,2002,2418.8036963037,7172.84265734266,"Mixed"
"8316",13024,5878,1526,3559,6364,1456,4447,31619,2618,610,854,7135,4141,6914.94783868631,7180.81671093939,"Mixed"
"8317",4116,7031,1720,510,5571,292,7074,21190,2494,4751,817,8513,3671,7028.96431490057,7187.19504222283,"Extracellular matrix"
"8318",2582,7546,3050,1067,15599,3614,16182,17320,2021,1323,994,9026,4661,7983.76786097404,7178.80926839734,"Mixed"
"8319",1937,10084,9124,1461,15382,3605,16760,15571,1751,3103,925,9744,1499,8070.5790527018,7170.245496998,"Mixed"
"8320",3402,7597,1409,408,8054,340,8216,2222,2014,5251,778,10279,1974,2326.53191489362,7173.97872340426,"Other"
"8321",2147,4697,610,988,5549,1225,4206,3533,1256,3135,637,7098,4460,3548.83340807175,7179.39843049327,"Other"
"8322",1422,5481,2109,530,5454,1777,4759,8815,1474,521,1002,6627,4452,6486.25673854447,7174.43261455526,"Extracellular matrix"
"8323",17433,5361,783,458,8321,1009,3699,18737,1283,330,650,6277,1229,5061.79088689992,7166.21887713588,"Mixed"
"8324",14777,5806,730,319,6165,349,3642,13722,1436,339,687,5632,4529,5900.49260322367,7183.60388606756,"Mixed"
"8325",1830,7022,1542,1108,11657,2447,5186,37203,1994,1487,939,8555,3130,7314.79137380192,7174.91693290735,"Extracellular matrix"
"8326",1413,7959,6590,2134,11035,775,5023,3282,1470,419,4426,6946,1861,6726.93336915637,7181.43363782912,"Mixed"
"8327",14268,5506,715,332,5335,126,3679,4304,1283,296,602,5893,965,5090.30984455959,7169.79585492228,"Myocytes"
"8328",2022,5810,1188,521,5901,1416,4834,4630,1367,2685,598,6546,3312,3598.71225845411,7185.53411835749,"Extracellular matrix"
"8329",2995,6338,1328,1059,5555,3260,4075,45770,2018,527,878,6354,6146,4897.63146762122,7184.97884803124,"Extracellular matrix"
"8330",1558,6141,1486,4270,9440,4391,4769,24221,1931,543,794,7103,3179,7474.2082415854,7192.85687323058,"Extracellular matrix"
"8331",2306,6932,870,830,4753,122,11156,2127,2283,5851,895,16723,5043,1791.82589728336,7198.30200277612,"Mixed"
"8332",15214,5458,1139,794,13331,1076,3711,16596,1383,386,769,6390,1675,5027.77194029851,7170.72059701493,"Mixed"
"8333",2669,7212,5447,1487,11309,2157,5226,3742,2297,3967,745,7416,2019,8470.5760277365,7187.07033184745,"Extracellular matrix"
"8334",1857,6445,1592,722,5300,627,12451,2595,1690,4729,835,10263,5772,66.8231115731116,7190.68104643105,"Epithelial cells"
"8335",1687,5833,1607,497,8064,1094,4219,9723,1429,411,4170,9786,4256,6609.53383458647,7180.00728383459,"Mixed"
"8336",2330,6648,4664,529,5667,89,4054,5929,1353,402,2010,6846,1455,6689.62268041237,7191.38694158076,"Other"
"8337",1671,10976,6980,5712,16913,2140,6083,17729,1884,1838,766,10437,4498,9194.43797243219,7194.0760337928,"Mixed"
"8338",11961,5841,1998,912,4282,1923,4239,15700,2012,391,703,6615,2056,6844.49562256809,7201.31177042802,"Mixed"
"8339",1605,8360,6237,846,6741,2740,4643,26714,1709,834,899,7110,5637,7524.2056058187,7218.72733723612,"Mixed"
"8340",1909,6641,961,430,7996,605,7305,5045,1819,5442,972,10724,2437,8934.11981945014,7196.09684037751,"Other"
"8341",2450,6796,808,468,16030,169,6785,2225,1783,4702,711,9243,2203,2865.6377666818,7192.07989105765,"T-cells Mixed"
"8342",11182,5619,763,491,5498,166,3917,33212,1567,391,675,5756,6143,5811.31206251017,7213.21780888817,"Mixed"
"8343",12987,8947,4984,919,10775,2576,4668,36560,1840,392,1543,6928,3972,9262.13721047331,7194.8358509567,"Mixed"
"8344",1369,9972,13303,1519,20571,3921,5357,7801,1328,742,852,6563,3958,3958.79206670035,7208.13390601314,"Mixed"
"8345",2285,7229,1392,1202,9875,111,9457,2948,2877,6570,742,9630,3139,1553.82988212807,7195.73749601784,"Other"
"8346",17663,5723,875,320,8261,486,3893,3418,1349,364,858,6374,5455,5225.23794683776,7200.45004582951,"Myocytes"
"8347",1629,6267,2557,627,10298,3897,4779,25559,1649,492,795,7767,3614,8338.19645821804,7196.57083563918,"Extracellular matrix"
"8348",3086,7099,916,476,5742,376,9952,4812,3287,5153,1573,12512,4875,1333.15097435897,7199.8278974359,"Other"
"8349",2146,8307,753,451,208,1570,12825,2519,1998,10222,781,11414,3356,1933.17014302741,7193.63647199046,"Mixed"
"8350",1895,7181,1520,442,16359,2277,8016,13013,1940,8945,785,10611,4860,8584.53703703704,7200.88497942387,"Mixed"
"8351",3642,8327,4380,444,9783,447,8937,2361,1666,4030,845,11011,4775,3312.15078534031,7206.90408376963,"Other"
"8352",2545,7337,838,679,11746,717,7360,3379,1828,6325,796,8322,2006,2380.70488534397,7196.02342971087,"Other"
"8353",3801,5143,1331,600,7254,1885,5352,6768,1381,2195,752,5904,2566,3761.75954793453,7195.78254091972,"Extracellular matrix"
"8354",1748,10567,10008,1757,13610,3182,5352,22421,1904,2411,887,7768,3576,8064.03159955257,7206.17477628635,"Mixed"
"8355",1898,7019,1070,684,7054,1386,7486,10265,2526,9836,704,13281,4605,8661.79109663409,7204.07318132465,"Extracellular matrix"
"8356",1366,5345,927,538,775,2758,3907,12898,1425,609,843,5486,5002,4141.28428628549,7207.66453418633,"Extracellular matrix"
"8357",17631,5281,1173,428,13488,890,3642,8202,1331,373,684,6202,1544,5022.29792746114,7203.00582901554,"Mixed"
"8358",1965,6932,1513,773,10076,4478,5017,19625,1887,1232,827,8267,1712,7291.43165887851,7218.21670560748,"Extracellular matrix"
"8359",3343,7055,2439,2055,1627,0,10166,1875,1869,8243,800,11545,4029,1630.64780342517,7207.22015388434,"Other"
"8360",2542,7092,2676,432,14512,442,4642,1608,1376,3743,792,4798,1884,3377.991507431,7215.41719745223,"T-cells Mixed"
"8361",1636,6226,1261,323,4200,0,7022,1825,1927,5416,677,7561,1862,8502.72556390977,7206.44414607948,"Other"
"8362",3367,6277,846,254,2386,220,7300,1602,1646,3256,732,8454,3060,147.969934640523,7203.37418300654,"Other"
"8363",14470,5403,805,289,4969,560,3679,6047,1315,321,668,6067,2543,5100.78725914274,7209.95202516713,"Myocytes"
"8364",16040,5387,871,319,7788,363,3977,6695,1370,381,636,6009,3248,5311.03694581281,7204.98060344828,"Myocytes"
"8365",1707,6194,1353,957,15626,2238,4546,11171,1750,683,1463,7495,2716,7945.57106038292,7208.63144329897,"Mixed"
"8366",14409,5292,693,243,7045,446,3840,3381,1257,305,643,6152,1113,5064.47798742138,7210.09613656783,"Myocytes"
"8367",3521,6160,1197,621,8246,3449,5009,18127,1987,1586,762,8440,4537,7341.75446330174,7227.85805598413,"Extracellular matrix"
"8368",1682,6233,1032,519,8857,3023,4784,9529,1980,841,859,6901,4434,7699.83784393324,7217.47045557059,"Extracellular matrix"
"8369",1858,5995,1926,526,6387,2097,9895,2257,1306,7414,1169,9113,5836,3857.47104180946,7214.28666895134,"Extracellular matrix"
"8370",1852,6880,694,348,2343,562,6124,1799,1742,6797,665,11876,2824,1408.62004249292,7210.52018413598,"Other"
"8371",2166,5764,2768,779,8223,726,4104,2900,1369,396,5779,7859,3676,6579.50108813928,7222.81474428727,"Mixed"
"8372",2171,5056,1011,921,11261,776,6409,2854,1316,4072,611,6247,3678,3627.21506253399,7223.33333333333,"Other"
"8373",2303,7103,1263,521,14076,307,9116,2432,2637,11466,706,11888,2849,2561.82344682345,7217.46893646894,"T-cells Mixed"
"8374",5694,7064,872,923,7546,344,7241,4053,1768,9307,690,9434,4512,2876.62610815603,7239.79587765957,"Other"
"8375",1987,6800,799,457,11626,303,6793,2440,4310,7764,753,9713,2776,2600.93227665706,7227.19308357349,"Other"
"8376",1623,6268,989,563,13027,6794,3797,26711,1553,426,643,6310,5935,6076.68609941028,7238.54709351306,"Mixed"
"8377",4833,7059,1077,1845,4846,333,7826,2619,1971,3568,669,13965,2144,2457.84654850746,7208.57789179104,"Other"
"8378",2644,11925,8615,1336,9023,326,8863,2533,1968,6372,767,12071,3714,2515.67905223479,7226.83844911147,"T-cells Mixed"
"8379",2474,6787,901,535,6684,276,8465,3873,1738,6049,1503,13728,2851,8941.79726411785,7229.8965275342,"Other"
"8380",2783,7175,4117,7683,9647,2616,4182,6125,1499,508,770,6438,3661,6724.49521988528,7247.36793225895,"Mixed"
"8381",1732,6010,772,300,6561,1153,6963,4373,1710,8990,731,12234,5192,9032.85978428351,7233.15755007704,"Other"
"8382",3215,7068,1504,1314,7000,80,6226,2328,3217,5693,816,11154,1761,1578.72742759796,7228.74730266894,"Other"
"8383",1487,6947,7533,2723,5341,589,4490,15857,1501,448,655,6477,1879,6803.3310271421,7217.8594997339,"Mixed"
"8384",3313,6364,1903,469,13064,2227,4533,2624,1732,1008,906,6700,2237,8458.59678140366,7229.39159588735,"Mixed"
"8385",4823,6161,1466,586,7704,4766,9656,15410,2741,2064,857,19489,5048,7148.24366085578,7237.73771790808,"Mixed"
"8386",2691,6104,1360,320,7513,313,10181,2260,1626,2059,818,14127,1345,105.576951672862,7223.11078066915,"Other"
"8387",1470,7208,5532,3738,9244,1694,5563,6510,1543,515,748,6440,2429,6762.07369287773,7229.95636064224,"Extracellular matrix"
"8388",3265,7453,1125,352,10798,1151,6917,6222,1977,3170,845,10558,4556,2377.33625987709,7241.94315188762,"Other"
"8389",3821,7006,1540,3371,5087,487,6529,5452,1954,3361,782,9215,3329,2465.71673175128,7254.71883448483,"Other"
"8390",14750,5638,676,285,5932,385,3594,4355,1325,364,579,5825,2026,5154.66436327739,7225.84600197433,"Myocytes"
"8391",2278,6672,995,521,8060,465,9111,1690,1563,6239,826,10998,2515,21.0636182902585,7233.63300198807,"Other"
"8392",1288,4497,1260,252,4651,1,4077,1618,1072,4746,1431,5371,2753,3497.28369051943,7227.49509625863,"Other"
"8393",13701,5242,533,242,5072,56,3747,3102,1229,319,611,5826,1573,5190.01080737444,7232.8569612206,"Myocytes"
"8394",1615,6677,1535,834,9239,4082,4712,27379,1968,745,955,7839,2707,7397.09420022165,7228.50609530846,"Extracellular matrix"
"8395",1624,6095,1807,765,6027,2797,4534,12101,1642,5804,1452,7654,4294,7644.59524918491,7240.15952491849,"Extracellular matrix"
"8396",3242,10937,6788,1407,14172,217,8334,2675,1536,4482,667,9392,2181,3365.99082989454,7248.66666666667,"T-cells Mixed"
"8397",1880,7001,1191,530,3706,109,8986,2426,2421,6109,736,10601,2272,1508.30721830986,7232.81117957746,"Other"
"8398",27573,5682,1214,444,7760,971,4565,26369,1519,392,864,6574,4574,9314.27700043725,7246.03082641014,"Mixed"
"8399",13618,7058,9101,616,6360,2450,4718,24260,1748,3045,840,7255,3864,6932.79218426501,7249.49430641822,"Mixed"
"8400",1651,6423,3485,744,7434,1616,4669,32310,1753,612,879,7118,3485,6982.28350071736,7240.40057388809,"Extracellular matrix"
"8401",18257,5472,721,297,6232,403,3826,4621,1354,381,743,5797,2595,5042.46782273603,7243.59537572254,"Myocytes"
"8402",1951,7865,838,431,6770,622,7004,2155,2680,10435,778,13822,3709,1434.22054462119,7257.86195740092,"Other"
"8403",2306,5813,4366,1637,6412,1077,4093,5444,1399,483,835,6736,2368,6684.31081081081,7248.42440878378,"Other"
"8404",56594,7251,1689,15816,5206,93,10512,3826,2478,7031,839,12146,6072,2102.15892621871,7250.1994400527,"Mixed"
"8405",1397,5435,1735,601,6119,129,10087,2018,1226,8358,734,7720,2524,3747.99326465927,7240.07725832013,"Other"
"8406",1552,7655,8610,3695,9188,599,4442,26549,1626,633,686,6715,1862,6819.21321160043,7248.88936627283,"Mixed"
"8407",2795,6275,1631,385,6257,408,10535,2774,1480,8479,784,11347,1932,81.7386128364389,7256.36231884058,"Other"
"8408",2495,7085,1047,325,4592,250,9679,1998,1654,7970,643,10598,1311,1542.81388253242,7249.77803203661,"Other"
"8409",1451,5156,1613,583,3624,916,8894,1744,1284,9056,864,7416,4615,3673.93087757313,7259.78656554713,"Other"
"8410",2669,6865,4661,716,13303,885,4177,2568,1388,377,1245,6374,3797,6602.8153805636,7262.93573874111,"T-cells Mixed"
"8411",1766,6405,813,342,4690,364,6048,5661,1683,5693,673,11464,1050,8963.24952380952,7244.50095238095,"Other"
"8412",1525,8923,7938,1525,12659,1646,4585,7430,1898,2476,660,8118,5115,9180.42482893451,7257.18299120235,"Mixed"
"8413",1744,6329,657,530,2986,239,8385,2245,1928,9466,772,13149,2529,352.170423092131,7244.89126136813,"Other"
"8414",1730,6303,928,846,407,1323,7054,14496,1903,8593,629,19582,1758,8638.78725824801,7253.89817974972,"Mixed"
"8415",2936,7132,1090,8003,5772,410,9632,4012,2366,4004,2468,10979,5136,1346.84735202492,7261.32768691589,"Mixed"
"8416",1606,5967,1035,301,2903,1170,7561,4548,2183,6847,712,9110,4635,8527.54929881338,7268.42308522114,"Other"
"8417",3193,8138,759,525,6113,710,8604,3115,1929,10462,1283,12866,3603,1963.46766583403,7256.52789342215,"Other"
"8418",5224,6698,1013,408,4413,599,8698,1547,1692,6447,661,10450,4589,187.474613205491,7265.61342340379,"Other"
"8419",2410,5269,1385,407,6308,3670,10718,4072,1206,9586,808,10633,2582,3797.5,7253.72075910147,"Extracellular matrix"
"8420",1447,5309,1819,616,4649,6734,4013,16013,1600,428,705,5564,5598,4374.05001786352,7264.9760628796,"Extracellular matrix"
"8421",1584,6324,919,525,10360,3057,4575,17160,1666,511,772,7301,4535,8091.34068357222,7263.0802646086,"Extracellular matrix"
"8422",2551,7187,1323,467,8199,398,12153,3006,3805,9426,1052,18850,3781,2654.16847394869,7264.1470510447,"Mixed"
"8423",5298,6786,1653,428,3852,374,10297,1842,1613,9052,842,13068,4235,126.019834710744,7275.04580873672,"Other"
"8424",2329,7334,1012,420,1504,1737,12402,2469,1689,6601,885,12399,3780,1890.95873015873,7260.6119047619,"Mixed"
"8425",1917,7695,1594,414,11238,1482,6971,4591,1941,4900,703,9769,5462,2772.54558769681,7272.70212376419,"Extracellular matrix"
