"","actin","cd3","cd4","cd45","cd45ro","collageni","cytokeratin","fibulin2","lyve1","podoplanin","cd38","cd138","InferredCellType"
"392",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"393",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"394",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"395",1,0,0,0,0,1,0,0,0,0,0,0,"Mixed"
"396",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"397",0,0,0,0,1,0,1,0,0,0,0,0,"Mixed"
"398",1,0,0,0,0,1,0,0,0,0,0,0,"Mixed"
"399",0,1,1,0,0,1,1,1,0,0,0,0,"Mixed"
"400",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"401",1,1,0,0,0,1,0,0,0,0,0,0,"Mixed"
"402",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"403",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"404",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"405",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"406",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"407",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"408",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"409",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"410",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"411",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"412",0,0,0,0,0,1,0,0,0,1,0,1,"Mixed"
"413",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"414",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"415",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"416",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"417",0,0,0,0,1,0,0,0,0,0,0,1,"Mixed"
"418",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"419",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"420",0,0,0,0,1,0,0,0,0,1,0,0,"Mixed"
"421",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"422",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"423",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"424",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"425",0,0,0,0,0,1,1,0,0,0,0,0,"Mixed"
"426",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"427",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"428",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"429",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"430",0,0,0,0,0,1,0,0,0,1,0,1,"Mixed"
"431",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"432",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"433",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"434",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"435",1,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"436",0,0,0,0,0,1,1,0,0,0,0,1,"Mixed"
"437",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"438",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"439",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"440",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"441",0,1,1,1,0,1,0,0,0,1,0,1,"Mixed"
"442",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"443",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"444",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"445",0,0,0,0,0,0,1,0,0,1,0,1,"Mixed"
"446",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"447",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"448",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"449",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"450",0,0,0,1,0,0,0,0,0,0,0,1,"Mixed"
"451",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"452",0,1,1,1,0,1,0,0,0,0,0,0,"Mixed"
"453",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"454",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"455",0,0,0,1,0,0,1,0,0,1,0,1,"Mixed"
"456",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"457",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"458",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"459",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"460",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"461",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"462",0,0,0,0,0,1,1,0,0,0,0,1,"Mixed"
"463",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"464",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"465",0,0,1,1,0,1,0,0,0,0,0,0,"Mixed"
"466",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"467",0,0,0,0,0,0,1,0,0,1,0,1,"Mixed"
"468",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"469",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"470",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"471",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"472",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"473",0,0,0,1,0,0,0,0,0,1,0,0,"Mixed"
"474",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"475",0,1,1,1,0,1,0,0,0,0,0,0,"Mixed"
"476",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"477",0,0,0,0,0,1,0,0,0,1,0,0,"Mixed"
"478",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"479",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"480",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"481",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"482",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"483",0,0,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"484",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"485",1,0,0,0,0,0,0,0,0,1,0,0,"Mixed"
"486",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"487",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"488",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"489",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"490",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"491",0,0,0,0,1,0,0,0,0,0,0,1,"Mixed"
"492",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"493",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"494",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"495",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"496",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"497",0,1,1,0,1,1,0,0,0,0,0,0,"Mixed"
"498",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"499",0,0,0,1,0,0,0,0,0,0,0,1,"Mixed"
"500",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"501",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"502",0,0,0,1,0,0,0,0,0,1,0,1,"Mixed"
"503",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"504",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"505",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"506",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"507",0,1,1,1,0,1,0,0,0,0,0,0,"Mixed"
"508",0,1,1,1,1,0,0,0,0,0,0,1,"Mixed"
"509",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"510",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"511",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"512",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"513",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"514",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"515",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"516",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"517",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"518",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"519",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"520",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"521",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"522",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"523",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"524",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"525",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"526",0,0,0,1,0,0,0,0,0,1,0,1,"Mixed"
"527",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"528",0,0,1,0,0,1,0,0,0,0,0,0,"Mixed"
"529",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"530",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"531",0,0,0,1,0,0,1,0,0,0,0,1,"Mixed"
"532",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"533",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"534",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"535",0,1,0,0,1,0,0,0,0,1,0,1,"Mixed"
"536",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"537",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"538",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"539",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"540",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"541",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"542",0,0,1,0,0,0,1,0,0,1,0,1,"Mixed"
"543",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"544",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"545",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"546",0,0,0,1,0,0,0,0,0,0,0,1,"Mixed"
"547",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"548",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"549",0,1,1,1,0,1,0,0,0,0,0,0,"Mixed"
"550",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"551",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"552",0,0,0,0,1,0,1,0,0,0,0,1,"Mixed"
"553",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"554",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"555",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"556",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"557",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"558",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"559",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"560",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"561",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"562",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"563",0,0,0,0,1,0,0,0,0,0,0,1,"Mixed"
"564",0,0,0,0,1,0,1,0,0,0,0,1,"Mixed"
"565",0,1,1,0,1,0,1,0,0,0,0,0,"Mixed"
"566",1,0,0,0,1,0,0,0,0,0,0,0,"Mixed"
"567",0,0,0,0,0,1,1,0,0,1,0,1,"Mixed"
"568",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"569",0,0,0,0,0,0,1,0,0,1,0,0,"Mixed"
"570",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"571",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"572",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"573",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"574",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"575",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"576",0,0,0,0,0,0,0,1,0,1,0,1,"Mixed"
"577",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"578",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"579",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"580",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"581",0,0,1,1,1,0,0,0,0,0,0,0,"T-cells Mixed"
"582",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"583",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"584",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"585",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"586",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"587",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"588",1,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"589",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"590",0,0,0,0,1,0,0,0,0,0,0,1,"Mixed"
"591",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"592",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"593",0,0,0,1,0,0,0,0,0,0,0,1,"Mixed"
"594",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"595",0,0,0,1,0,0,1,0,0,0,0,1,"Mixed"
"596",0,0,0,0,1,1,0,0,0,0,0,1,"Mixed"
"597",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"598",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"599",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"600",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"601",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"602",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"603",0,0,1,0,1,1,0,0,0,1,0,1,"Mixed"
"604",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"605",0,0,0,0,1,0,0,0,0,1,0,1,"Mixed"
"606",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"607",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"608",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"609",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"610",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"611",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"612",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"613",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"614",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"615",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"616",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"617",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"618",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"619",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"620",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"621",1,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"622",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"623",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"624",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"625",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"626",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"627",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"628",0,1,1,0,1,0,0,0,0,0,0,1,"Mixed"
"629",0,0,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"630",0,0,0,1,0,0,0,0,0,0,0,1,"Mixed"
"631",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"632",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"633",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"634",0,1,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"635",0,1,1,0,0,1,0,0,0,0,0,1,"Mixed"
"636",0,1,0,0,0,1,0,0,0,0,0,0,"Mixed"
"637",1,0,0,0,1,0,0,0,0,0,0,0,"Mixed"
"638",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"639",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"640",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"641",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"642",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"643",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"644",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"645",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"646",0,0,0,0,0,0,1,0,0,1,0,0,"Mixed"
"647",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"648",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"649",0,0,0,0,0,0,1,0,0,1,0,1,"Mixed"
"650",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"651",0,0,0,1,1,1,0,0,0,0,0,0,"Mixed"
"652",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"653",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"654",0,0,0,0,1,0,0,0,0,1,0,0,"Mixed"
"655",0,1,1,0,0,1,0,1,0,0,0,0,"Mixed"
"656",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"657",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"658",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"659",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"660",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"661",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"662",0,1,1,0,0,1,0,1,0,0,0,0,"Mixed"
"663",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"664",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"665",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"666",0,0,0,1,0,0,0,0,0,0,0,1,"Mixed"
"667",0,1,1,0,0,1,0,0,0,0,0,1,"Mixed"
"668",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"669",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"670",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"671",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"672",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"673",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"674",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"675",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"676",0,0,0,1,0,1,0,0,0,0,0,0,"Mixed"
"677",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"678",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"679",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"680",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"681",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"682",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"683",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"684",0,0,0,0,1,0,0,0,0,1,0,0,"Mixed"
"685",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"686",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"687",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"688",0,0,0,0,0,1,0,1,0,0,0,1,"Mixed"
"689",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"690",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"691",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"692",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"693",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"694",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"695",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"696",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"697",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"698",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"699",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"700",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"701",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"702",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"703",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"704",0,0,0,0,1,1,0,0,0,0,0,1,"Mixed"
"705",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"706",0,1,1,0,0,1,1,0,0,0,0,0,"Mixed"
"707",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"708",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"709",0,1,1,0,1,0,0,0,0,0,0,1,"Mixed"
"710",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"711",0,0,0,1,0,1,0,1,0,0,0,0,"Mixed"
"712",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"713",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"714",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"715",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"716",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"717",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"718",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"719",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"720",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"721",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"722",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"723",0,1,1,0,1,0,0,0,1,0,0,0,"Mixed"
"724",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"725",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"726",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"727",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"728",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"729",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"730",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"731",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"732",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"733",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"734",0,0,0,0,0,0,0,0,1,0,0,1,"Mixed"
"735",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"736",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"737",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"738",0,0,0,0,0,0,1,0,0,1,0,1,"Mixed"
"739",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"740",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"741",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"742",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"743",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"744",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"745",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"746",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"747",0,0,0,1,0,0,1,0,0,1,0,1,"Mixed"
"748",1,0,0,0,0,1,1,0,0,0,0,0,"Mixed"
"749",0,1,1,0,1,1,0,0,0,0,0,0,"Mixed"
"750",0,1,1,0,1,1,0,1,0,0,0,0,"Mixed"
"751",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"752",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"753",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"754",0,0,0,0,1,0,0,0,0,0,0,1,"Mixed"
"755",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"756",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"757",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"758",0,0,0,0,1,0,0,0,0,0,0,1,"Mixed"
"759",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"760",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"761",0,0,0,0,0,1,0,1,0,0,0,1,"Mixed"
"762",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"763",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"764",0,0,0,0,1,0,0,0,0,1,0,0,"Mixed"
"765",0,1,0,1,0,0,0,0,0,1,0,1,"Mixed"
"766",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"767",0,0,0,0,0,1,1,1,0,0,0,1,"Mixed"
"768",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"769",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"770",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"771",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"772",0,0,0,0,1,0,0,0,0,1,0,1,"Mixed"
"773",0,0,0,0,0,1,1,1,0,0,0,0,"Mixed"
"774",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"775",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"776",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"777",1,0,0,0,0,1,0,0,0,0,0,0,"Mixed"
"778",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"779",0,0,0,0,0,0,0,1,0,0,0,1,"Mixed"
"780",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"781",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"782",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"783",0,0,0,0,0,0,1,0,0,1,0,1,"Mixed"
"784",0,0,0,0,1,0,0,0,0,0,0,1,"Mixed"
"785",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"786",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"787",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"788",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"789",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"790",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"791",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"792",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"793",0,1,0,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"794",0,0,0,0,0,1,0,0,0,1,0,0,"Mixed"
"795",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"796",0,1,1,0,1,1,0,1,0,0,0,1,"Mixed"
