 ,Area,Mean,Min,Max
5810,94.734,1445.284,1155,1989
5811,35.200,1393.864,1167,1687
5812,34.969,1063.923,829,1293
5813,54.419,1429.569,1210,1664
5814,34.044,1398.589,1104,1690
5815,112.797,1445.639,974,1978
5816,96.960,1329.337,1033,1632
5817,107.103,1245.319,923,4258
5818,26.501,1369.279,1146,1624
5819,136.003,1710.633,1282,5255
5820,59.101,1453.043,1187,3174
5821,24.132,1116.951,941,1340
5822,94.070,1087.201,291,1531
5823,73.348,1431.602,1168,1713
5824,63.840,1397.966,1178,1690
5825,112.797,1204.556,909,1494
5826,58.494,1390.377,1162,1759
5827,32.166,1334.335,1107,1622
5828,23.669,1050.264,839,1320
5829,141.957,1451.962,321,2180
