 ,Area,Mean,Min,Max
625,78.550,1163.429,98,8402
626,60.517,833.647,53,5552
627,104.185,1642.915,187,7728
628,73.117,907.953,74,2859
629,120.397,634.564,58,3281
630,136.437,788.444,93,3886
631,67.250,936.473,95,8147
632,123.519,594.942,9,7066
633,81.238,518.555,40,3291
634,72.626,977.662,162,6230
635,155.280,1592.154,44,10966
636,125.773,549.989,51,3145
637,91.989,866.251,82,3872
638,124.877,515.387,0,2726
639,90.775,1402.369,157,6380
640,101.439,872.502,52,7997
641,122.103,1130.214,71,7771
642,121.409,1392.985,84,12878
643,70.978,1729.547,64,10851
644,121.958,1453.845,0,8477
645,165.106,1446.339,42,14149
646,66.846,2625.623,84,11906
647,60.719,1079.672,28,12542
648,97.075,247.065,25,1025
649,110.745,1111.287,155,14055
650,90.977,1491.410,73,15710
651,135.079,804.726,93,6080
652,103.924,1685.540,174,8695
653,86.209,3628.136,71,15314
654,135.079,1378.465,120,8831
655,56.991,1558.762,130,8530
656,77.712,281.805,36,3645
657,114.039,1657.342,113,6701
658,84.157,794.685,0,5016
659,38.466,2879.984,210,11142
660,141.408,558.553,0,5606
661,125.975,1201.132,161,5720
662,73.030,1496.220,102,10264
663,138.287,882.878,27,8766
664,71.325,1965.446,58,17755
665,102.508,655.946,99,6996
666,38.032,613.037,45,3296
667,155.424,371.255,0,3174
668,108.144,910.115,0,10440
669,94.792,2342.867,287,9946
670,137.911,1033.905,55,6147
671,87.394,1547.917,162,8989
672,163.227,335.985,74,1686
673,55.257,1096.513,84,6552
674,131.322,1058.695,22,4556
675,48.234,296.071,27,1457
676,115.051,395.145,17,4541
677,67.886,1641.612,168,7254
678,89.099,2356.213,103,15580
679,82.163,2994.028,105,18768
680,50.286,257.557,19,499
681,131.004,2866.272,213,14033
682,125.946,3154.857,244,23100
683,164.557,1094.962,76,7735
684,49.477,1715.690,145,9176
685,106.670,1231.762,3,5829
686,86.527,1263.515,25,8559
687,122.941,1009.005,0,6815
688,68.002,3454.722,269,12618
689,105.341,1363.265,94,8527
690,52.945,1232.156,55,9026
691,69.649,316.138,0,873
692,124.819,2159.749,132,11547
693,82.914,1489.902,148,14132
694,44.246,2184.364,215,10351
695,76.903,2493.164,192,8297
696,95.312,1555.926,0,9866
697,45.518,1869.183,81,8231
698,164.990,811.003,0,8885
699,97.595,407.099,64,5464
700,103.173,2753.640,181,12052
701,137.420,1070.071,116,5172
702,92.249,5004.307,519,14432
703,109.502,2333.230,138,18850
704,77.250,1162.457,78,6219
705,130.281,529.420,75,4081
706,49.679,368.480,0,1550
