 ,Area,Mean,Min,Max
10046,133.142,2844.886,1568,20987
10047,107.884,1572.270,1330,2028
10048,36.905,1452.644,1060,3078
10049,67.395,1358.267,665,1936
10050,135.483,1649.670,301,4133
10051,83.145,1540.510,1245,2102
10052,69.216,1287.648,493,1726
10053,51.558,1514.203,1284,1924
10054,111.410,10843.238,1823,59998
10055,144.038,1535.222,1310,3300
10056,65.025,1351.397,1102,1677
10057,63.811,1396.779,1141,1768
10058,60.835,1642.510,1239,2069
10059,52.714,1813.905,1285,3655
10060,66.817,2526.629,1203,12002
10061,102.624,1933.807,1350,6470
10062,92.047,1766.429,1327,2318
10063,102.884,1396.201,1139,1913
10064,64.129,3230.480,1238,10002
10065,72.712,8383.331,1250,60592
10066,43.003,1541.673,1222,2175
10067,31.906,2104.548,1453,4183
10068,53.927,1571.512,1197,2866
10069,78.637,2743.616,1094,12381
10070,154.586,1586.559,1079,2197
10071,88.318,4774.881,1502,16829
10072,92.278,5106.799,1653,18507
10073,30.316,1411.013,1164,1765
10074,100.052,1940.333,1129,17142
10075,144.991,4576.795,1698,23041
10076,18.698,1525.600,1263,1906
